ID,Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,Cluster
1271,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,2
1271,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,2
1271,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,3
1271,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,0
1271,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,0
1271,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,3
1272,Buku Anak,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Buku Anak,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Buku Anak,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Buku Anak,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Seni,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1272,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Seni,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1273,Alat Seni,Aplikasi Gramedia Digital (ebook),"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,3
1273,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,2
1273,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,2
1273,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,2
1273,Novel Fiksi,Aplikasi Gramedia Digital (ebook),"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,2
1273,Novel Fiksi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,2
1274,Alat Kantor/Sekolah,Toko Gramedia,Kado atau hadiah,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1274,Alat Kantor/Sekolah,Toko Gramedia,Menambah pengetahuan,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1274,Alat Kantor/Sekolah,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1274,Buku Anak,Toko Gramedia,Kado atau hadiah,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1274,Buku Anak,Toko Gramedia,Menambah pengetahuan,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1274,Buku Anak,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Sangat Tidak Setuju,4
1275,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1275,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1275,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1276,Alat Kantor/Sekolah,Toko buku independen lainnya,Hiburan atau relaksasi,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
1276,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,3
1276,Alat Kantor/Sekolah,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,0
1276,Buku Non-Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
1276,Buku Non-Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,3
1276,Buku Non-Fiksi,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,0
1276,Sport & mainanan,Toko buku independen lainnya,Hiburan atau relaksasi,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
1276,Sport & mainanan,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
1276,Sport & mainanan,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
1277,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Hiburan atau relaksasi,Lifestyle,Alat Seni,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1277,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Hiburan atau relaksasi,Lifestyle,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Lifestyle,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Literasi,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Seni,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1278,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Lifestyle,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Literasi,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Hiburan atau relaksasi,Seni,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1278,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Sangat Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Edukasi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Literasi,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1279,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Seni,Self Wear,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Aktivitas Rekreasional,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,0
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,0
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,0
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,0
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Aktivitas Rekreasional,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,0
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,3
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Alat Seni,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1280,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Netral,Tidak Setuju,Sangat Setuju,Netral,1
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,1
1281,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,1
1281,Komik,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Komik,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Komik,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Komik,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Komik,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,1
1281,Komik,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,1
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Setuju,Tidak Setuju,Setuju,Netral,2
1281,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Setuju,Tidak Setuju,Setuju,Netral,2
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Kado atau hadiah,Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Seni,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,Self Wear,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Lifestyle,edukasi,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
1282,Sport & mainanan,Toko alat tulis lainnya,Kado atau hadiah,Seni,Daily needs,Setuju,Sangat Tidak Setuju,Netral,Sangat Setuju,0
