ID,Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat
863,Edukasi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Alat Seni,Setuju,Setuju,Tidak Setuju,Netral
863,Edukasi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Setuju,Setuju,Tidak Setuju,Netral
863,Novel Fiksi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Alat Seni,Setuju,Setuju,Tidak Setuju,Netral
863,Novel Fiksi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Daily needs,Setuju,Setuju,Tidak Setuju,Netral
863,Novel Fiksi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Alat Seni,Setuju,Setuju,Tidak Setuju,Netral
863,Novel Fiksi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Setuju,Setuju,Tidak Setuju,Netral
863,Sport & mainanan,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Alat Seni,Setuju,Setuju,Tidak Setuju,Netral
863,Sport & mainanan,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Daily needs,Setuju,Setuju,Tidak Setuju,Netral
863,Sport & mainanan,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Alat Seni,Setuju,Setuju,Tidak Setuju,Netral
863,Sport & mainanan,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Setuju,Setuju,Tidak Setuju,Netral
864,Edukasi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Edukasi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Edukasi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Edukasi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Edukasi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Edukasi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Netral,Tidak Setuju,Setuju,Setuju
864,Novel Fiksi,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Literasi,edukasi,Netral,Tidak Setuju,Setuju,Setuju
865,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
865,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
865,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
865,Edukasi,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
865,Edukasi,Aplikasi Gramedia Digital (ebook),"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
865,Edukasi,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Tidak Setuju
866,Buku Anak,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Buku Anak,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
866,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju
867,Alat Kantor/Sekolah,Website Gramedia.com,Kado atau hadiah,Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
867,Alat Kantor/Sekolah,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
867,Alat Kantor/Sekolah,Website Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
867,Sport & mainanan,Website Gramedia.com,Kado atau hadiah,Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
867,Sport & mainanan,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
867,Sport & mainanan,Website Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju
868,Alat Seni,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,Hiburan atau relaksasi,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,Hiburan atau relaksasi,Seni,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
868,Alat Seni,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Setuju,Tidak Setuju,Setuju,Sangat Setuju
869,Alat Kantor/Sekolah,Toko buku independen lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Alat Kantor/Sekolah,Toko buku independen lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Sport & mainanan,Toko buku independen lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Sport & mainanan,Toko buku independen lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Sport & mainanan,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
869,Sport & mainanan,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju
870,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Netral,Sangat Tidak Setuju
870,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Netral,Tidak Setuju,Netral,Sangat Tidak Setuju
871,Alat Kantor/Sekolah,Website Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Netral,Sangat Setuju,Netral,Netral
871,Alat Kantor/Sekolah,Website Gramedia.com,Menambah pengetahuan,Seni,edukasi,Netral,Sangat Setuju,Netral,Netral
871,Buku Anak,Website Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Netral,Sangat Setuju,Netral,Netral
871,Buku Anak,Website Gramedia.com,Menambah pengetahuan,Seni,edukasi,Netral,Sangat Setuju,Netral,Netral
871,Komik,Website Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Netral,Sangat Setuju,Netral,Netral
871,Komik,Website Gramedia.com,Menambah pengetahuan,Seni,edukasi,Netral,Sangat Setuju,Netral,Netral
872,Alat Seni,Toko alat tulis lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
872,Alat Seni,Toko alat tulis lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Literasi,Self Wear,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
873,Sport & mainanan,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Literasi,edukasi,Netral,Sangat Tidak Setuju,Netral,Sangat Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Buku Anak,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
874,Sport & mainanan,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Tidak Setuju,Sangat Setuju,Sangat Setuju,Tidak Setuju
